,incident_id,description,category,urgency,status,ci_id,cr_number,resolution,tags,incident_date,cause,app,app_name,trace_id
574,INC10574,Unable to access service,Database,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, latency, timeout",2025-02-20,Generic operational issue requiring investigation.,NOG,Network Operations Group,f012a0e3-ac93-4422-879d-502167a314cd
575,INC10575,System rebooted unexpectedly,Authentication,High,In Progress,NW203,CRQ961097,Issue resolved after thorough analysis and corrective action taken.,"latency, router, dns",2025-03-11,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,91fbd687-e12c-4b4e-ad9f-c1b0ce1adc61
576,INC10576,DNS lookup failed,Authentication,Medium,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"latency, firewall, db",2025-02-23,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,6c802629-3ab1-4e22-aed1-b86dfdd77e10
577,INC10577,Database connection issues,Connectivity,Medium,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"router, latency, dns",2025-02-22,Generic operational issue requiring investigation.,DBG,Database Group,782434fe-1564-4bf0-b014-f37e121f52e1
578,INC10578,Firewall blocking outgoing traffic,Performance,High,In Progress,"FW003,FW001,FW002",CRQ914693,Configuration corrected and validated with relevant teams before restoration.,"auth, timeout, router",2025-03-18,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
579,INC10579,System rebooted unexpectedly,Network,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, crash, timeout",2025-03-20,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,
580,INC10580,Service timeout in EU region,Network,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"auth, router, firewall",2025-02-27,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
581,INC10581,Firewall blocking outgoing traffic,Database,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"db, dns, crash",2025-02-26,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,02dc9814-1708-4d7c-9f80-5917911224b1
582,INC10582,Authentication failed for multiple users,Authentication,High,Resolved,FW001,CRQ999929,Issue resolved after thorough analysis and corrective action taken.,"firewall, dns, db",2025-02-26,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,59d33ccb-62dd-4fef-bb2d-dd3cd6158d8a
583,INC10583,System rebooted unexpectedly,Network,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"dns, crash, auth",2025-03-15,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,1298ca59-0be4-4e8c-8ce9-3b0323779d36
584,INC10584,Firewall blocking outgoing traffic,Database,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, timeout, auth",2025-03-07,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,ec083b2d-da93-4afc-98d2-d79fd7b77748
585,INC10585,High latency in application,Performance,High,Resolved,"FW003,FW002",CRQ994293,Configuration corrected and validated with relevant teams before restoration.,"firewall, crash, dns",2025-03-04,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
586,INC10586,Packet loss observed,Connectivity,High,In Progress,"FW003,FW001,FW002",CRQ956589,Issue resolved after thorough analysis and corrective action taken.,"firewall, timeout, dns",2025-02-27,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
587,INC10587,Application not responding,Database,Low,Resolved,"DB101,DB102,DB103",CRQ954378,Issue resolved after thorough analysis and corrective action taken.,"crash, router, db",2025-03-07,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,4a55d18c-a2c2-4818-8c3d-f7603b64a1f2
588,INC10588,Unable to access service,Connectivity,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, timeout, latency",2025-02-19,Generic operational issue requiring investigation.,NOG,Network Operations Group,276583ed-e756-4b9a-a1f1-d0b3b7532c16
589,INC10589,Authentication failed for multiple users,Performance,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"auth, router, timeout",2025-02-22,Generic operational issue requiring investigation.,NOG,Network Operations Group,
590,INC10590,Packet loss observed,Database,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"crash, auth, dns",2025-02-22,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,2140582e-bb0c-467a-8663-74990df697cc
591,INC10591,Authentication failed for multiple users,Connectivity,High,Open,"NW202,NW201,NW203",CRQ972999,Issue resolved after thorough analysis and corrective action taken.,"timeout, latency, auth",2025-03-12,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,4fac774a-d528-443b-9715-9c1666e73ccd
592,INC10592,Service timeout in EU region,Authentication,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, timeout, firewall",2025-03-06,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,43c93b60-375e-4d8e-a065-129ba4969b10
593,INC10593,Packet loss observed,Connectivity,Low,Open,,,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, timeout, latency",2025-03-05,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,a15bbc27-05f9-4587-8e8e-4388550d561e
594,INC10594,Service timeout in EU region,Database,High,In Progress,FW001,CRQ972107,Configuration corrected and validated with relevant teams before restoration.,"auth, firewall, router",2025-03-21,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
595,INC10595,Authentication failed for multiple users,Network,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"dns, latency, timeout",2025-03-13,Generic operational issue requiring investigation.,NOG,Network Operations Group,
596,INC10596,High latency in application,Authentication,Medium,Resolved,"NW201,NW202",CRQ994452,Resolved by restarting the impacted services and monitoring the system for stability.,"router, crash, latency",2025-02-23,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
597,INC10597,Unable to access service,Connectivity,High,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"db, router, latency",2025-03-11,Generic operational issue requiring investigation.,DBG,Database Group,3583d3aa-5867-4d0f-8655-662f7093ff3e
598,INC10598,Application not responding,Network,High,Resolved,DB101,CRQ964163,Issue resolved after thorough analysis and corrective action taken.,"db, auth, dns",2025-03-04,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,9d208139-fa86-489d-839c-c20a6c67db8c
599,INC10599,Application not responding,Connectivity,Low,In Progress,"FW001,FW003,FW002",CRQ950119,Issue resolved after thorough analysis and corrective action taken.,"firewall, router, timeout",2025-03-10,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
600,INC10600,Packet loss observed,Connectivity,Medium,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, dns, router",2025-02-24,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
601,INC10601,DNS lookup failed,Performance,High,In Progress,,,Resolved by restarting the impacted services and monitoring the system for stability.,"timeout, dns, firewall",2025-03-20,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,a7625490-932d-4d3d-aab3-4b484caf3093
602,INC10602,Authentication failed for multiple users,Connectivity,Low,Resolved,"NW203,NW201,NW202",CRQ969420,Issue resolved after thorough analysis and corrective action taken.,"latency, timeout, dns",2025-02-26,Incident caused due to a recent change implementation which led to system instability.,NOG,Network Operations Group,
603,INC10603,Application not responding,Authentication,Medium,Open,,,Configuration corrected and validated with relevant teams before restoration.,"timeout, dns, router",2025-03-11,Generic operational issue requiring investigation.,NOG,Network Operations Group,
604,INC10604,High latency in application,Authentication,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, router, auth",2025-03-03,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
605,INC10605,Database connection issues,Performance,Medium,Open,"DB103,DB102,DB101",CRQ986819,Configuration corrected and validated with relevant teams before restoration.,"db, latency, timeout",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,67254092-6066-498b-815f-8a289f25e86a
606,INC10606,Service timeout in EU region,Network,Low,In Progress,"FW001,FW003",CRQ966730,Resolved by restarting the impacted services and monitoring the system for stability.,"dns, firewall, auth",2025-02-26,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,64d91a41-2527-48ac-a12c-1526533f4936
607,INC10607,Unable to access service,Authentication,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"crash, dns, router",2025-03-19,Generic operational issue requiring investigation.,NOG,Network Operations Group,196a888d-e1fb-4f11-ab13-be2e466adf0e
608,INC10608,High latency in application,Database,High,Open,"FW001,FW002,FW003",CRQ980680,Issue resolved after thorough analysis and corrective action taken.,"crash, firewall, auth",2025-03-10,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,e32b4585-a7d3-4b43-80e5-a9ee0626a379
609,INC10609,Unable to access service,Network,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"router, auth, latency",2025-02-24,Generic operational issue requiring investigation.,NOG,Network Operations Group,f1ce9fbf-2928-4eda-a849-ab8e5095e6bc
610,INC10610,DNS lookup failed,Authentication,Low,In Progress,"FW001,FW002",CRQ907230,Issue resolved after thorough analysis and corrective action taken.,"dns, firewall, crash",2025-03-18,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
